Date,Inventory,Processing,Order,Predict
2011/1/10,1145.959961,1142.02002,1149.73999,1146.97998
2012/1/10,1143.810059,1131.77002,1143.810059,1136.219971
2013/1/10,1137.310059,1133.180054,1148.400024,1145.680054
2014/1/10,1145.680054,1143.800049,1150.410034,1148.459961
2015/1/10,1147.719971,1131.390015,1147.77002,1136.030029
2019/1/10,1136.030029,1135.77002,1150.449951,1150.22998
2020/1/10,1147.949951,1129.25,1147.949951,1138.040039
2021/1/10,1138.680054,1114.839966,1141.579956,1116.47998
2022/1/10,1115.48999,1090.180054,1115.48999,1091.76001
2025/1/10,1092.400024,1092.400024,1102.969971,1096.780029
2026/1/10,1095.800049,1089.859985,1103.689941,1092.170044
2027/1/10,1091.939941,1083.109985,1099.51001,1097.5
2028/1/10,1096.930054,1078.459961,1100.219971,1084.530029
2029/1/10,1087.609985,1071.589966,1096.449951,1073.869995
2001/2/10,1073.890015,1073.890015,1089.380005,1089.189941
2002/2/10,1090.050049,1087.959961,1104.72998,1103.319946
2003/2/10,1100.670044,1093.969971,1102.719971,1097.280029
2004/2/10,1097.25,1062.780029,1097.25,1063.109985
2005/2/10,1064.119995,1044.5,1067.130005,1066.189941
2008/2/10,1065.51001,1056.51001,1071.199951,1056.73999
2009/2/10,1060.060059,1060.060059,1079.280029,1070.52002
2010/2/10,1069.680054,1059.339966,1073.670044,1068.130005
2011/2/10,1067.099976,1060.589966,1080.040039,1078.469971
2012/2/10,1075.949951,1062.969971,1077.810059,1075.51001
2016/2/10,1079.130005,1079.130005,1095.670044,1094.869995
2017/2/10,1096.140015,1094.719971,1101.030029,1099.51001
2018/2/10,1099.030029,1097.47998,1108.23999,1106.75
2019/2/10,1105.48999,1100.800049,1112.420044,1109.170044
2022/2/10,1110,1105.380005,1112.290039,1108.01001
2023/2/10,1107.48999,1092.180054,1108.579956,1094.599976
2024/2/10,1095.890015,1095.5,1106.420044,1105.23999
2025/2/10,1101.23999,1086.02002,1103.5,1102.939941
2026/2/10,1103.099976,1097.560059,1107.23999,1104.48999
2001/3/10,1105.359985,1105.359985,1116.109985,1115.709961
2002/3/10,1117.01001,1116.51001,1123.459961,1118.310059
2003/3/10,1119.359985,1116.579956,1125.640015,1118.790039
2004/3/10,1119.119995,1116.660034,1123.72998,1122.969971
2005/3/10,1125.119995,1125.119995,1139.380005,1138.699951
2008/3/10,1138.400024,1136.77002,1141.050049,1138.5
2009/3/10,1137.560059,1134.900024,1145.369995,1140.449951
2010/3/10,1140.219971,1140.089966,1148.26001,1145.609985
2011/3/10,1143.959961,1138.98999,1150.23999,1150.23999
2012/3/10,1151.709961,1146.969971,1153.410034,1149.98999
2015/3/10,1148.530029,1141.449951,1150.97998,1150.51001
2016/3/10,1150.829956,1150.349976,1160.280029,1159.459961
2017/3/10,1159.939941,1159.939941,1169.839966,1166.209961
2018/3/10,1166.130005,1161.160034,1167.77002,1165.829956
2019/3/10,1166.680054,1155.329956,1169.199951,1159.900024
2022/3/10,1157.25,1152.880005,1167.819946,1165.810059
2023/3/10,1166.469971,1163.829956,1174.719971,1174.170044
2024/3/10,1172.699951,1166.01001,1173.040039,1167.719971
2025/3/10,1170.030029,1165.089966,1180.689941,1165.72998
2026/3/10,1167.579956,1161.47998,1173.930054,1166.589966
2029/3/10,1167.709961,1167.709961,1174.849976,1173.219971
1930/3/10,1173.75,1168.920044,1177.829956,1173.27002
1931/3/10,1171.75,1165.77002,1174.560059,1169.430054
2001/4/10,1171.22998,1170.689941,1181.430054,1178.099976
2005/4/10,1178.709961,1178.709961,1187.72998,1187.439941
2006/4/10,1186.01001,1182.77002,1191.800049,1189.439941
2007/4/10,1188.22998,1177.25,1189.599976,1182.449951
2008/4/10,1181.75,1175.119995,1188.550049,1186.439941
2009/4/10,1187.469971,1187.150024,1194.660034,1194.369995
2012/4/10,1194.939941,1194.709961,1199.199951,1196.47998
2013/4/10,1195.939941,1188.819946,1199.040039,1197.300049
2014/4/10,1198.689941,1198.689941,1210.650024,1210.650024
2015/4/10,1210.77002,1208.5,1213.920044,1211.670044
2016/4/10,1210.170044,1186.77002,1210.170044,1192.130005
2019/4/10,1192.060059,1183.680054,1197.869995,1197.52002
2020/4/10,1199.040039,1199.040039,1208.579956,1207.170044
2021/4/10,1207.160034,1198.849976,1210.98999,1205.939941
2022/4/10,1202.52002,1190.189941,1210.27002,1208.670044
2023/4/10,1207.869995,1205.099976,1217.280029,1217.280029
2026/4/10,1217.069946,1211.069946,1219.800049,1212.050049
2027/4/10,1209.920044,1181.619995,1211.380005,1183.709961
2028/4/10,1184.589966,1181.810059,1195.050049,1191.359985
2029/4/10,1193.300049,1193.300049,1209.359985,1206.780029
1930/4/10,1206.77002,1186.319946,1207.98999,1186.689941
2003/5/10,1188.579956,1188.579956,1205.130005,1202.26001
2004/5/10,1197.5,1168.119995,1197.5,1173.599976
2005/5/10,1169.23999,1158.150024,1175.949951,1165.869995
2006/5/10,1164.380005,1065.790039,1167.579956,1128.150024
2007/5/10,1127.040039,1094.150024,1135.130005,1110.880005
2010/5/10,1122.27002,1122.27002,1163.849976,1159.72998
2011/5/10,1156.390015,1147.709961,1170.47998,1155.790039
2012/5/10,1155.430054,1155.430054,1172.869995,1171.670044
2013/5/10,1170.040039,1156.140015,1173.569946,1157.439941
2014/5/10,1157.189941,1126.140015,1157.189941,1135.680054
2017/5/10,1136.52002,1114.959961,1141.880005,1136.939941
2018/5/10,1138.780029,1117.199951,1148.660034,1120.800049
2019/5/10,1119.569946,1100.660034,1124.27002,1115.050049
2020/5/10,1107.339966,1071.579956,1107.339966,1071.589966
2021/5/10,1067.26001,1055.900024,1090.160034,1087.689941
2024/5/10,1084.780029,1072.699951,1089.949951,1073.650024
2025/5/10,1067.420044,1040.780029,1074.75,1074.030029
2026/5/10,1075.51001,1065.589966,1090.75,1067.949951
2027/5/10,1074.27002,1074.27002,1103.52002,1103.060059
2028/5/10,1102.589966,1084.780029,1102.589966,1089.410034
2001/6/10,1087.300049,1069.890015,1094.77002,1070.709961
2002/6/10,1073.01001,1072.030029,1098.560059,1098.380005
2003/6/10,1098.819946,1091.810059,1105.670044,1102.829956
2004/6/10,1098.430054,1060.5,1098.430054,1064.880005
2007/6/10,1065.839966,1049.859985,1071.359985,1050.469971
2008/6/10,1050.810059,1042.170044,1063.150024,1062
2009/6/10,1062.75,1052.25,1077.73999,1055.689941
2010/6/10,1058.77002,1058.77002,1087.849976,1086.839966
2011/6/10,1082.650024,1077.119995,1092.25,1091.599976
2014/6/10,1095,1089.030029,1105.910034,1089.630005
2015/6/10,1091.209961,1091.209961,1115.589966,1115.22998
2016/6/10,1114.02002,1107.130005,1118.73999,1114.609985
2017/6/10,1115.97998,1105.869995,1117.719971,1116.040039
2018/6/10,1116.160034,1113.930054,1121.01001,1117.51001
2021/6/10,1122.790039,1108.23999,1131.22998,1113.199951
2022/6/10,1113.900024,1094.180054,1118.5,1095.310059
2023/6/10,1095.569946,1085.310059,1099.640015,1092.040039
2024/6/10,1090.930054,1071.599976,1090.930054,1073.689941
2025/6/10,1075.099976,1067.890015,1083.560059,1076.76001
2028/6/10,1077.5,1071.449951,1082.599976,1074.569946
2029/6/10,1071.099976,1035.180054,1071.099976,1041.23999
1930/6/10,1040.560059,1028.329956,1048.079956,1030.709961
2001/7/10,1031.099976,1010.909973,1033.579956,1027.369995
2002/7/10,1027.650024,1015.929993,1032.949951,1022.580017
2006/7/10,1028.089966,1018.349976,1042.5,1028.060059
2007/7/10,1028.540039,1028.540039,1060.890015,1060.27002
2008/7/10,1062.920044,1058.23999,1071.25,1070.25
2009/7/10,1070.5,1068.099976,1078.160034,1077.959961
2012/7/10,1077.22998,1070.449951,1080.780029,1078.75
2013/7/10,1080.650024,1080.650024,1099.459961,1095.339966
2014/7/10,1095.609985,1087.680054,1099.079956,1095.170044
2015/7/10,1094.459961,1080.530029,1098.660034,1096.47998
2016/7/10,1093.849976,1063.319946,1093.849976,1064.880005
2019/7/10,1066.849976,1061.109985,1074.699951,1071.25
2020/7/10,1064.530029,1056.880005,1083.939941,1083.47998
2021/7/10,1086.670044,1065.25,1088.959961,1069.589966
2022/7/10,1072.140015,1072.140015,1097.5,1093.670044
2023/7/10,1092.170044,1087.880005,1103.72998,1102.660034
2026/7/10,1102.890015,1101.300049,1115.01001,1115.01001
2027/7/10,1117.359985,1109.780029,1120.949951,1113.839966
2028/7/10,1112.839966,1103.109985,1114.660034,1106.130005
2029/7/10,1108.069946,1092.819946,1115.900024,1101.530029
1930/7/10,1098.439941,1088.01001,1106.439941,1101.599976
2002/8/10,1107.530029,1107.530029,1127.300049,1125.859985
2003/8/10,1125.339966,1116.76001,1125.439941,1120.459961
2004/8/10,1121.060059,1119.459961,1128.75,1127.23999
2005/8/10,1125.780029,1118.810059,1126.560059,1125.810059
2006/8/10,1122.069946,1107.170044,1123.060059,1121.640015
2009/8/10,1122.800049,1120.910034,1129.23999,1127.790039
2010/8/10,1122.920044,1111.579956,1127.160034,1121.060059
2011/8/10,1116.890015,1088.550049,1116.890015,1089.469971
2012/8/10,1081.47998,1076.689941,1086.719971,1083.609985
2013/8/10,1082.219971,1079,1086.25,1079.25
2016/8/10,1077.48999,1069.48999,1082.619995,1079.380005
2017/8/10,1081.160034,1081.160034,1100.140015,1092.540039
2018/8/10,1092.079956,1085.76001,1099.77002,1094.160034
2019/8/10,1092.439941,1070.660034,1092.439941,1075.630005
2020/8/10,1075.630005,1063.910034,1075.630005,1071.689941
2023/8/10,1073.359985,1067.079956,1081.579956,1067.359985
2024/8/10,1063.199951,1046.680054,1063.199951,1051.869995
2025/8/10,1048.97998,1039.829956,1059.380005,1055.329956
2026/8/10,1056.280029,1045.400024,1061.449951,1047.219971
2027/8/10,1049.27002,1039.699951,1065.209961,1064.589966
1930/8/10,1062.900024,1048.790039,1064.400024,1048.920044
1931/8/10,1046.880005,1040.880005,1055.140015,1049.329956
2001/9/10,1049.719971,1049.719971,1081.300049,1080.290039
2002/9/10,1080.660034,1080.390015,1090.099976,1090.099976
2003/9/10,1093.609985,1093.609985,1105.099976,1104.51001
2007/9/10,1102.599976,1091.150024,1102.599976,1091.839966
2008/9/10,1092.359985,1092.359985,1103.26001,1098.869995
2009/9/10,1101.150024,1101.150024,1110.27002,1104.180054
2010/9/10,1104.569946,1103.920044,1110.880005,1109.550049
2013/9/10,1113.380005,1113.380005,1123.869995,1121.900024
2014/9/10,1121.160034,1115.579956,1127.359985,1121.099976
2015/9/10,1119.430054,1114.630005,1126.459961,1125.069946
2016/9/10,1123.890015,1118.880005,1125.439941,1124.660034
2017/9/10,1126.390015,1122.430054,1131.469971,1125.589966
2020/9/10,1126.569946,1126.569946,1144.859985,1142.709961
2021/9/10,1142.819946,1136.219971,1148.589966,1139.780029
2022/9/10,1139.48999,1131.579956,1144.380005,1134.280029
2023/9/10,1131.099976,1122.790039,1136.77002,1124.829956
2024/9/10,1131.689941,1131.689941,1148.900024,1148.670044
2027/9/10,1148.640015,1142,1149.920044,1142.160034
2028/9/10,1142.310059,1132.089966,1150,1147.699951
2029/9/10,1146.75,1140.26001,1148.630005,1144.72998
1930/9/10,1145.969971,1136.079956,1157.160034,1141.199951
2001/10/10,1143.48999,1139.420044,1150.300049,1146.23999
2004/10/10,1144.959961,1131.869995,1148.160034,1137.030029
2005/10/10,1140.680054,1140.680054,1162.76001,1160.75
2006/10/10,1159.810059,1154.849976,1162.329956,1159.969971
2007/10/10,1161.569946,1151.410034,1163.869995,1158.060059
2008/10/10,1158.359985,1155.579956,1167.72998,1165.150024
2011/10/10,1165.319946,1162.02002,1168.680054,1165.319946
2012/10/10,1164.280029,1155.709961,1172.579956,1169.77002
2013/10/10,1171.319946,1171.319946,1184.380005,1178.099976
2014/10/10,1177.819946,1166.709961,1178.890015,1173.810059
2015/10/10,1177.469971,1167.119995,1181.199951,1176.189941
2018/10/10,1176.829956,1174.550049,1185.530029,1184.709961
2019/10/10,1178.640015,1159.709961,1178.640015,1165.900024
2020/10/10,1166.73999,1166.73999,1182.939941,1178.170044
2021/10/10,1179.819946,1171.170044,1189.430054,1180.26001
2022/10/10,1180.52002,1178.98999,1183.930054,1183.079956
2025/10/10,1184.73999,1184.73999,1196.140015,1185.619995
2026/10/10,1184.880005,1177.719971,1187.109985,1185.640015
2027/10/10,1183.839966,1171.699951,1183.839966,1182.449951
2028/10/10,1184.469971,1177.099976,1189.530029,1183.780029
2029/10/10,1183.869995,1179.699951,1185.459961,1183.26001
2001/11/10,1185.709961,1177.650024,1195.810059,1184.380005
2002/11/10,1187.859985,1187.859985,1195.880005,1193.569946
2003/11/10,1193.790039,1183.560059,1198.300049,1197.959961
2004/11/10,1198.339966,1198.339966,1221.25,1221.060059
2005/11/10,1221.199951,1220.290039,1227.079956,1225.849976
2008/11/10,1223.23999,1217.550049,1224.569946,1223.25
2009/11/10,1223.589966,1208.939941,1226.839966,1213.400024
2010/11/10,1213.140015,1204.329956,1218.75,1218.709961
2011/11/10,1213.040039,1204.48999,1215.449951,1213.540039
2012/11/10,1209.069946,1194.079956,1210.5,1199.209961
2015/11/10,1200.439941,1197.150024,1207.430054,1197.75
2016/11/10,1194.790039,1173,1194.790039,1178.339966
2017/11/10,1178.329956,1175.819946,1183.560059,1178.589966
2018/11/10,1183.75,1183.75,1200.290039,1196.689941
2019/11/10,1196.119995,1189.439941,1199.969971,1199.72998
2022/11/10,1198.069946,1184.579956,1198.939941,1197.839966
2023/11/10,1192.51001,1176.910034,1192.51001,1180.72998
2024/11/10,1183.699951,1183.699951,1198.619995,1198.349976
2026/11/10,1194.160034,1186.930054,1194.160034,1189.400024
2029/11/10,1189.079956,1173.640015,1190.339966,1187.76001
1930/11/10,1182.959961,1174.140015,1187.400024,1180.550049
2001/12/10,1186.599976,1186.599976,1207.609985,1206.069946
2002/12/10,1206.810059,1206.810059,1221.890015,1221.530029
2003/12/10,1219.930054,1216.819946,1225.569946,1224.709961
2006/12/10,1223.869995,1220.670044,1225.800049,1223.119995
2007/12/10,1227.25,1223.25,1235.050049,1223.75
2008/12/10,1225.02002,1219.5,1228.930054,1228.280029
2009/12/10,1230.140015,1226.849976,1234.709961,1233
2010/12/10,1233.849976,1232.579956,1240.400024,1240.400024
2013/12/10,1242.52002,1240.339966,1246.72998,1240.459961
2014/12/10,1241.839966,1238.170044,1246.589966,1241.589966
2015/12/10,1241.579956,1234.01001,1244.25,1235.22998
2016/12/10,1236.339966,1232.849976,1243.75,1242.869995
2017/12/10,1243.630005,1239.869995,1245.810059,1243.910034
2020/12/10,1245.76001,1241.51001,1250.199951,1247.079956
2021/12/10,1249.430054,1249.430054,1255.819946,1254.599976
2022/12/10,1254.939941,1254.939941,1259.390015,1258.839966
2023/12/10,1257.530029,1254.050049,1258.589966,1256.77002
2027/12/10,1254.660034,1251.47998,1258.430054,1257.540039
2028/12/10,1259.099976,1256.219971,1259.900024,1258.51001
2029/12/10,1258.780029,1258.780029,1262.599976,1259.780029
1930/12/10,1259.439941,1256.319946,1261.089966,1257.880005
1931/12/10,1256.76001,1254.189941,1259.339966,1257.640015
2003/1/11,1257.619995,1257.619995,1276.170044,1271.869995
2004/1/11,1272.949951,1262.660034,1274.119995,1270.199951
2005/1/11,1268.780029,1265.359985,1277.630005,1276.560059
2006/1/11,1276.290039,1270.430054,1278.170044,1273.849976
2007/1/11,1274.410034,1261.699951,1276.829956,1271.5
2010/1/11,1270.839966,1262.180054,1271.52002,1269.75
2011/1/11,1272.579956,1269.619995,1277.25,1274.47998
2012/1/11,1275.650024,1275.650024,1286.869995,1285.959961
2013/1/11,1285.780029,1280.469971,1286.699951,1283.76001
2014/1/11,1282.900024,1281.23999,1293.23999,1293.23999
2018/1/11,1293.219971,1290.160034,1296.060059,1295.02002
2019/1/11,1294.52002,1278.920044,1294.599976,1281.920044
2020/1/11,1280.849976,1271.26001,1283.349976,1280.26001
2021/1/11,1283.630005,1282.069946,1291.209961,1283.349976
2024/1/11,1283.290039,1282.469971,1291.930054,1290.839966
2025/1/11,1288.170044,1281.069946,1291.26001,1291.180054
2026/1/11,1291.969971,1291.969971,1299.73999,1296.630005
2027/1/11,1297.51001,1294.410034,1301.290039,1299.540039
2028/1/11,1299.630005,1275.099976,1302.670044,1276.339966
1931/1/11,1276.5,1276.5,1287.170044,1286.119995
2001/2/11,1289.140015,1289.140015,1308.859985,1307.589966
2002/2/11,1305.910034,1302.619995,1307.609985,1304.030029
2003/2/11,1302.77002,1294.829956,1308.599976,1307.099976
2004/2/11,1307.01001,1301.670044,1311,1310.869995
2007/2/11,1311.849976,1311.849976,1322.849976,1319.050049
2008/2/11,1318.76001,1316.030029,1324.869995,1324.569946
2009/2/11,1322.47998,1314.890015,1324.540039,1320.880005
2010/2/11,1318.130005,1311.73999,1322.780029,1321.869995
2011/2/11,1318.660034,1316.079956,1330.790039,1329.150024
2014/2/11,1328.72998,1326.900024,1332.959961,1332.319946
2015/2/11,1330.430054,1324.609985,1330.430054,1328.01001
2016/2/11,1329.51001,1329.51001,1337.609985,1336.319946
2017/2/11,1334.369995,1331,1341.5,1340.430054
2018/2/11,1340.380005,1338.119995,1344.069946,1343.01001
2022/2/11,1338.910034,1312.329956,1338.910034,1315.439941
2023/2/11,1315.439941,1299.550049,1317.910034,1307.400024
2024/2/11,1307.089966,1294.26001,1310.910034,1306.099976
2025/2/11,1307.339966,1307.339966,1320.609985,1319.880005
2028/2/11,1321.609985,1320.550049,1329.380005,1327.219971
2001/3/11,1328.640015,1306.140015,1332.089966,1306.329956
2002/3/11,1305.469971,1302.579956,1314.189941,1308.439941
2003/3/11,1312.369995,1312.369995,1332.280029,1330.969971
2004/3/11,1330.72998,1312.589966,1331.079956,1321.150024
2007/3/11,1322.719971,1303.98999,1327.680054,1310.130005
2008/3/11,1311.050049,1306.859985,1325.73999,1321.819946
2009/3/11,1319.920044,1312.27002,1323.209961,1320.02002
2010/3/11,1315.719971,1294.209961,1315.719971,1295.109985
2011/3/11,1293.430054,1291.98999,1308.349976,1304.280029
2014/3/11,1301.189941,1286.369995,1301.189941,1296.390015
2015/3/11,1288.459961,1261.119995,1288.459961,1281.869995
2016/3/11,1279.459961,1249.050049,1280.910034,1256.880005
2017/3/11,1261.609985,1261.609985,1278.880005,1273.719971
2018/3/11,1276.709961,1276.180054,1288.880005,1279.209961
2021/3/11,1281.650024,1281.650024,1300.579956,1298.380005
2022/3/11,1298.290039,1292.699951,1299.349976,1293.77002
2023/3/11,1292.189941,1284.050049,1300.51001,1297.540039
2024/3/11,1300.609985,1297.73999,1311.339966,1309.660034
2025/3/11,1311.800049,1310.150024,1319.180054,1313.800049
2028/3/11,1315.449951,1310.189941,1319.73999,1310.189941
2029/3/11,1309.369995,1305.26001,1319.449951,1319.439941
1930/3/11,1321.890015,1321.890015,1331.73999,1328.26001
1931/3/11,1327.439941,1325.030029,1329.77002,1325.829956
2001/4/11,1329.47998,1328.890015,1337.849976,1332.410034
2004/4/11,1333.560059,1329.099976,1336.73999,1332.869995
2005/4/11,1332.030029,1330.030029,1338.209961,1332.630005
2006/4/11,1335.939941,1331.089966,1339.380005,1335.540039
2007/4/11,1334.819946,1326.560059,1338.800049,1333.51001
2008/4/11,1336.160034,1322.939941,1339.459961,1328.170044
2011/4/11,1329.01001,1321.060059,1333.77002,1324.459961
2012/4/11,1321.959961,1309.51001,1321.959961,1314.160034
2013/4/11,1314.030029,1309.189941,1321.349976,1314.410034
2014/4/11,1311.130005,1302.420044,1316.790039,1314.52002
2015/4/11,1314.540039,1313.680054,1322.880005,1319.680054
2018/4/11,1313.349976,1294.699951,1313.349976,1305.140015
2019/4/11,1305.98999,1303.969971,1312.699951,1312.619995
2020/4/11,1319.119995,1319.119995,1332.660034,1330.359985
2021/4/11,1333.22998,1332.829956,1337.48999,1337.380005
2025/4/11,1337.140015,1331.469971,1337.550049,1335.25
2026/4/11,1336.75,1336.75,1349.550049,1347.23999
2027/4/11,1348.430054,1344.25,1357.48999,1355.660034
2028/4/11,1353.859985,1353.599976,1361.709961,1360.47998
2029/4/11,1360.140015,1358.689941,1364.560059,1363.609985
2002/5/11,1365.209961,1358.589966,1370.579956,1361.219971
2003/5/11,1359.76001,1349.52002,1360.839966,1356.619995
2004/5/11,1355.900024,1341.5,1355.900024,1347.319946
2005/5/11,1344.160034,1329.170044,1348,1335.099976
2006/5/11,1340.23999,1335.579956,1354.359985,1340.199951
2009/5/11,1340.199951,1338.640015,1349.439941,1346.290039
2010/5/11,1348.339966,1348.339966,1359.439941,1357.160034
2011/5/11,1354.51001,1336.359985,1354.51001,1342.079956
2012/5/11,1339.390015,1332.030029,1351.050049,1348.650024
2013/5/11,1348.689941,1333.359985,1350.469971,1337.77002
2016/5/11,1334.77002,1327.319946,1343.329956,1329.469971
2017/5/11,1326.099976,1318.51001,1330.420044,1328.97998
2018/5/11,1328.540039,1326.589966,1341.819946,1340.680054
2019/5/11,1342.400024,1336.359985,1346.819946,1343.599976
2020/5/11,1342,1330.670044,1342,1333.27002
2023/5/11,1333.069946,1312.880005,1333.069946,1317.369995
2024/5/11,1317.699951,1313.869995,1323.719971,1316.280029
2025/5/11,1316.359985,1311.800049,1325.859985,1320.469971
2026/5/11,1320.640015,1314.410034,1328.51001,1325.689941
2027/5/11,1325.689941,1325.689941,1334.619995,1331.099976
1931/5/11,1331.099976,1331.099976,1345.199951,1345.199951
2001/6/11,1345.199951,1313.709961,1345.199951,1314.550049
2002/6/11,1314.550049,1305.609985,1318.030029,1312.939941
2003/6/11,1312.939941,1297.900024,1312.939941,1300.160034
2006/6/11,1300.26001,1284.719971,1300.26001,1286.170044
2007/6/11,1286.310059,1284.73999,1296.219971,1284.939941
2008/6/11,1284.630005,1277.420044,1287.040039,1279.560059
2009/6/11,1279.630005,1279.630005,1294.540039,1289
2010/6/11,1288.599976,1268.280029,1288.599976,1270.97998
2013/6/11,1271.310059,1265.640015,1277.040039,1271.829956
2014/6/11,1272.219971,1272.219971,1292.5,1287.869995
2015/6/11,1287.869995,1261.900024,1287.869995,1265.420044
2016/6/11,1265.530029,1258.069946,1274.109985,1267.640015
2017/6/11,1268.579956,1267.400024,1279.819946,1271.5
2020/6/11,1271.5,1267.560059,1280.420044,1278.359985
2021/6/11,1278.400024,1278.400024,1297.619995,1295.52002
2022/6/11,1295.47998,1286.790039,1298.609985,1287.140015
2023/6/11,1286.599976,1262.869995,1286.599976,1283.5
2024/6/11,1283.040039,1267.23999,1283.930054,1268.449951
2027/6/11,1268.439941,1267.530029,1284.910034,1280.099976
2028/6/11,1280.209961,1280.209961,1296.800049,1296.670044
2029/6/11,1296.849976,1296.849976,1309.209961,1307.410034
1930/6/11,1307.640015,1307.640015,1321.969971,1320.640015
2001/7/11,1320.640015,1318.180054,1341.01001,1339.670044
2005/7/11,1339.589966,1334.300049,1340.890015,1337.880005
2006/7/11,1337.560059,1330.920044,1340.939941,1339.219971
2007/7/11,1339.619995,1339.619995,1356.47998,1353.219971
2008/7/11,1352.390015,1333.709961,1352.390015,1343.800049
2011/7/11,1343.310059,1316.420044,1343.310059,1319.48999
2012/7/11,1319.609985,1313.329956,1327.170044,1313.640015
2013/7/11,1314.449951,1314.449951,1331.47998,1317.719971
2014/7/11,1317.73999,1306.51001,1326.880005,1308.869995
2015/7/11,1308.869995,1307.52002,1317.699951,1316.140015
2018/7/11,1315.939941,1295.920044,1315.939941,1305.439941
2019/7/11,1307.069946,1307.069946,1328.140015,1326.72998
2020/7/11,1328.660034,1323.650024,1330.430054,1325.839966
2021/7/11,1325.650024,1325.650024,1347,1343.800049
2022/7/11,1343.800049,1336.949951,1346.099976,1345.02002
2025/7/11,1344.319946,1331.089966,1344.319946,1337.430054
2026/7/11,1337.390015,1329.589966,1338.51001,1331.939941
2027/7/11,1331.910034,1303.48999,1331.910034,1304.890015
2028/7/11,1304.839966,1299.160034,1316.319946,1300.670044
2029/7/11,1300.119995,1282.859985,1304.160034,1292.280029
2001/8/11,1292.589966,1274.72998,1307.380005,1286.939941
2002/8/11,1286.560059,1254.030029,1286.560059,1254.050049
2003/8/11,1254.25,1234.560059,1261.199951,1260.339966
2004/8/11,1260.22998,1199.540039,1260.22998,1200.069946
2005/8/11,1200.280029,1168.089966,1218.109985,1199.380005
2008/8/11,1198.47998,1119.280029,1198.47998,1119.459961
2009/8/11,1120.22998,1101.540039,1172.880005,1172.530029
2010/8/11,1171.77002,1118.01001,1171.77002,1120.76001
2011/8/11,1121.300049,1121.300049,1186.290039,1172.640015
2012/8/11,1172.869995,1170.73999,1189.040039,1178.810059
2015/8/11,1178.859985,1178.859985,1204.48999,1204.48999
2016/8/11,1204.219971,1180.530029,1204.219971,1192.76001
2017/8/11,1192.890015,1184.359985,1208.469971,1193.890015
2018/8/11,1189.619995,1131.030029,1189.619995,1140.650024
2019/8/11,1140.469971,1122.050049,1154.540039,1123.530029
2022/8/11,1123.550049,1121.089966,1145.48999,1123.819946
2023/8/11,1124.359985,1124.359985,1162.349976,1162.349976
2024/8/11,1162.160034,1156.300049,1178.560059,1177.599976
2025/8/11,1176.689941,1155.469971,1190.680054,1159.27002
2026/8/11,1158.849976,1135.910034,1181.22998,1176.800049
2029/8/11,1177.910034,1177.910034,1210.280029,1210.079956
1930/8/11,1209.76001,1195.77002,1220.099976,1212.920044
1931/8/11,1213,1209.349976,1230.709961,1218.890015
2001/9/11,1219.119995,1203.849976,1229.290039,1204.420044
2002/9/11,1203.900024,1170.560059,1203.900024,1173.969971
2006/9/11,1173.969971,1140.130005,1173.969971,1165.23999
2007/9/11,1165.849976,1165.849976,1198.619995,1198.619995
2008/9/11,1197.97998,1183.339966,1204.400024,1185.900024
2009/9/11,1185.369995,1148.369995,1185.369995,1154.22998
2012/9/11,1153.5,1136.069946,1162.52002,1162.27002
2013/9/11,1162.589966,1157.439941,1176.410034,1172.869995
2014/9/11,1173.319946,1162.72998,1202.380005,1188.680054
2015/9/11,1189.439941,1189.439941,1209.109985,1209.109985
2016/9/11,1209.209961,1204.459961,1220.060059,1216.01001
2019/9/11,1214.98999,1188.359985,1214.98999,1204.089966
2020/9/11,1204.5,1201.290039,1220.390015,1202.089966
2021/9/11,1203.630005,1166.209961,1206.300049,1166.76001
2022/9/11,1164.550049,1114.219971,1164.550049,1129.560059
2023/9/11,1128.819946,1121.359985,1141.719971,1136.430054
2026/9/11,1136.910034,1131.069946,1164.189941,1162.949951
2027/9/11,1163.319946,1163.319946,1195.859985,1175.380005
2028/9/11,1175.390015,1150.400024,1184.709961,1151.060059
2029/9/11,1151.73999,1139.930054,1175.869995,1160.400024
1930/9/11,1159.930054,1131.339966,1159.930054,1131.420044
2003/10/11,1131.209961,1098.920044,1138.98999,1099.22998
2004/10/11,1097.420044,1074.77002,1125.119995,1123.949951
2005/10/11,1124.030029,1115.680054,1146.069946,1144.030029
2006/10/11,1144.109985,1134.949951,1165.550049,1164.969971
2007/10/11,1165.030029,1150.26001,1171.400024,1155.459961
2010/10/11,1158.150024,1158.150024,1194.910034,1194.890015
2011/10/11,1194.599976,1187.300049,1199.23999,1195.540039
2012/10/11,1196.189941,1196.189941,1220.25,1207.25
2013/10/11,1206.959961,1190.579956,1207.459961,1203.660034
2014/10/11,1205.650024,1205.650024,1224.609985,1224.579956
2017/10/11,1224.469971,1198.550049,1224.469971,1200.859985
2018/10/11,1200.75,1191.47998,1233.099976,1225.380005
2019/10/11,1223.459961,1206.310059,1229.640015,1209.880005
2020/10/11,1209.920044,1197.339966,1219.530029,1215.390015
2021/10/11,1215.390015,1215.390015,1239.030029,1238.25
2024/10/11,1238.719971,1238.719971,1256.550049,1254.189941
2025/10/11,1254.189941,1226.790039,1254.189941,1229.050049
2026/10/11,1229.170044,1221.060059,1246.280029,1242
2027/10/11,1243.969971,1243.969971,1292.660034,1284.589966
